tweetDate,content,twitterProfile,tweetUrl,timestamp,query,error
Mon Dec 21 14:30:01 +0000 2020,"بعد أن أثار مقتلها منصات التواصل الاجتماعي.. هل أفرج القضاء الفلسطيني عن أشقاء #إسراء_غريب المتهمين بمقتل أختهم؟
#فلسطين #بيت_لحم #النيابة_العامة #قضايا_الشرف https://t.co/W22lkV7qlL",https://twitter.com/EekadFacts,https://twitter.com/EekadFacts/status/1341028151623749633,2025-04-09T17:52:51.041Z,#إسراء_غريب,
Sun Sep 01 17:12:48 +0000 2019,"لي تقريبا يومين وأنا أتخيل نفسي اسحل والد وأخوة #اسراء_غريب وبنت عمها واوقف كل شوية واسألهم هاا كيف؟ حلو التعذيب؟ عجبكم يا حيوانات الإحساس؟ تحديداًفي كل #جرائم_اللاشرف والاعتداء على الأطفال
أحاول أن أكون موضوعية في أفكاري بلا جدوى ورغم اني اعرف اني لن افعل هذا مطلقا لو اتيحت لي",https://twitter.com/Hananalwadee,https://twitter.com/Hananalwadee/status/1168210108486209543,2025-04-09T17:52:51.041Z,#إسراء_غريب,
Wed Jan 12 21:12:42 +0000 2022,"#منى_الشاذلي: #إسراء_غريب كانت ضحية عنف اسري جريمة بشعة وشنيعة غير مقبوله وليس لها منطق افاقت الكثريين
#منى_الشاذلي | #معكم_منى_الشاذلي",https://twitter.com/Monaelshazly_eg,https://twitter.com/Monaelshazly_eg/status/1481373594001231876,2025-04-09T17:52:51.041Z,#إسراء_غريب,
Sat Jun 25 17:27:24 +0000 2022,"#اسراء_غريب: خسرت حياتها على يد أفراد عائلتها لأنها نشرت صوره مع خطيبها
#نيرة_أشرف:لأنها رفضت شاب، هددها بالقتل وذبحها وهي خارجه من جامعتها
  #رنين_سلعوس: تم قتلها على يد امها وأخيها لأنها رفضت فسخ خطوبتها مع ابن عمها المقرر زواجهم في شهر ١٠ وتم الفاق القضيه على انها انتحار",https://twitter.com/Itsjehad_,https://twitter.com/Itsjehad_/status/1540748506477887498,2025-04-09T17:52:51.041Z,#إسراء_غريب,
Fri Aug 20 14:01:24 +0000 2021,"اللي يرقص ووو، ما يهم وعادي نحبه لشخصه
لان دينه بينه وبين ربه ولكن..
لما تستشرفيين وتحثيين ع العنف وانتي تسويين جذيي؟؟ خطيبها صار غريب""الا اذا كتبوا كتابهم"" وانتي شنوو وصعج يا مسلمه يا خليجيه ياعربيه؟!اصلا كل مشهورة ريال يلمسها ويسوي شعرها ف مالج حقق تتكلمين ع غيرج!! #اسراء_غريب",https://twitter.com/ThekrayatAl_S,https://twitter.com/ThekrayatAl_S/status/1428718814200467460,2025-04-09T17:52:51.041Z,#إسراء_غريب,
Wed Feb 17 20:31:07 +0000 2021,"⚠️اطلاق سراح قتلة #اسراء_غريب ⚠️
""تحصل أشياء في الحياة تغيّرنا،نصبح بعدها أشخاصاً آخرين، كصراخ إسراء وهي على حافة الموت.الواقع هو أن امرأة قُتلت بداعي الشرف. قتلها رجال، ضربوها، عنّفوها حتى الموت. كسروا عمودها الفقري من العنف. كل هذا الألم، وتتوقعون منّا أن نغض البصر عما حصل؟""👇",https://twitter.com/AlyaAwada,https://twitter.com/AlyaAwada/status/1362137524056031233,2025-04-09T17:52:51.041Z,#إسراء_غريب,
Thu Jun 23 19:04:33 +0000 2022,"ذهبن جميعهن الى القبر ظلماً وبهتاناً!
لم يستوصوا بنا خير يارسول الله

#إعدام_قاتل_التطبيقيه 
#ايمان_ارشيد #حق_نيرة_أشرف #اسراء_غريب https://t.co/yBa8Np5cVp",https://twitter.com/s7s_ze,https://twitter.com/s7s_ze/status/1540048180112506881,2025-04-09T17:52:53.331Z,#إسراء_غريب,
Tue Jan 26 23:27:44 +0000 2021,"وَإِذَا الْمَوْءُودَةُ سُئِلَتْ بِأَيِّ ذَنْبٍ قُتِلَتْ 
#صرخات_أحلام 
#بنت_مستشفى_الجامعه
#سيدة_ماركا_وجنينها  
#اسراء_غريب",https://twitter.com/RuwaaShouli,https://twitter.com/RuwaaShouli/status/1354209436177473536,2025-04-09T17:52:53.331Z,#إسراء_غريب,
Mon Jun 20 20:51:04 +0000 2022,"""تُقتل امرأة واحدة في البلاد فنموت جميعًا، وإن لم تكن بلادنا""
نساء مغدورات:
#اسراء_غريب 
#روان_الغامدي
#فاطمه_العجمي  
#فرح_اكبر 
لحقت بهنّ اليوم #نيرة_أشرف 
هل عاد وباء الجاهلية في القرن الحادي والعشرون؟هل من الصعب أن يمضي عامًا واحدًا دون أن تراق دمـ اء النساء؟
#جامعة_المنصوره",https://twitter.com/danaalnjar,https://twitter.com/danaalnjar/status/1538987823776276484,2025-04-09T17:52:53.331Z,#إسراء_غريب,
Mon Sep 09 23:17:16 +0000 2019,"الحكومة الفلسطينية ممثلة برئيس وزراءها تعهدت  بكشف حقيقة الغموض الذي يكتنف قضية #اسراء_غريب !

وها نحن ننتظر ... 
نسأل هل ماتت ام قُتلت ؟ 
ولمن يرُاهن على الوقت ... 
/بنحب نقول له / : لن ننسى ...",https://twitter.com/OlaAlfares,https://twitter.com/OlaAlfares/status/1171200931683287042,2025-04-09T17:52:53.331Z,#إسراء_غريب,
